account,session,url,reel_like_count,reel_comment_count,reel_duration,watch_time_seconds,watch_time_percentage,liked,positive_comment,followed,shared,saved,visited_profile,negative_comment,not_interested,uploader,caption,datetime
minesweeper_enthusiast,1,reels/C8393cGve3u/,522K,661,3.065033,0.9195099,0.3,1,0,1,0,0,0,0,0,lukehawkins,I AM THE TABLE !!,2024-08-15 18:40:28
minesweeper_enthusiast,1,reels/C8dNZyqOPxw/,21.4K,78,14.499999,4.3499997,0.3,1,0,1,0,0,0,0,0,b.o.m.socks,"It may derail the lesson, but some of the most interesting fun facts I’ve ever heard have been from those kids! I’d be lying if I said that I don’t enjoy hearing them on occasion. So maybe it delays the lesson by a couple minutes… it’ll give you some much needed time to do some workshopping if you were a little unprepared… 😅😁",2024-08-15 18:40:38
minesweeper_enthusiast,1,reels/C73CYLRxKD4/,584K,627,5.033333,1.5099999,0.3,1,0,1,0,0,0,0,0,thechucklehub,"The Nissan GT-R R35, also known as the Nissan GT-R, is a high-performance sports car produced by Nissan. Introduced in 2007, the R35 is the sixth generation of the GT-R nameplate and marks a departure from the previous Nissan Skyline GT-R models. Here’s a detailed look at the key aspects of the Nissan GT-R R35:",2024-08-15 18:40:47
minesweeper_enthusiast,1,reels/C9vBh8_ofhv/,141K,758,3.999999,1.1999997,0.3,1,0,1,0,0,0,0,0,the_house_of_gains_uk,Chill Wiiiiiiiiiinstan! Just a joke 😂😂😝,2024-08-15 18:40:54
minesweeper_enthusiast,1,reels/C9L1NMVsKcq/,597K,10K,20.06204,6.018612,0.3,1,0,1,0,0,0,0,0,brandotdot,597K,2024-08-15 18:41:05
minesweeper_enthusiast,1,reels/C5MtLeLMnWU/,87.6K,512,12.51724,3.7551719999999995,0.3,1,0,1,0,0,0,0,0,chairblind,I think he liked it😭 #library #prank #funny,2024-08-15 18:41:15
minesweeper_enthusiast,1,reels/C737eLVAd5n/,815K,"8,261",13.442901,4.0328703,0.3,1,0,1,0,0,0,0,0,christinahwilliams,But for real. ,2024-08-15 18:41:23
minesweeper_enthusiast,1,reels/C5j7KosLqCF/,23.1K,628,16.113196,4.8339588,0.3,1,0,1,0,0,0,0,0,mtlbeavertv,Quebecers trying to speak English is the funniest thing ever😂😭,2024-08-15 18:41:46
minesweeper_enthusiast,1,reels/C9sM3yYJZA9/,-1,"1,519",13.533333,4.0599999,0.3,1,0,1,0,0,0,0,0,somethinkitsfunny,I’m not doing this today 😂😂😂😂,2024-08-15 18:41:56
minesweeper_enthusiast,1,reels/C-c-wfqM2W4/,119K,303,14.833333,4.4499999,0.3,1,0,1,0,0,0,0,0,wasted,🤣,2024-08-15 18:42:10
minesweeper_enthusiast,1,reels/C9ufPWBxHT5/,198K,"6,823",23.382494,7.0147482000000005,0.3,1,0,1,0,0,0,0,0,darren_fm,The SECRET of eternal youth!,2024-08-16 15:19:59
minesweeper_enthusiast,1,reels/C-qVgr2MrVc/,1M,"4,777",52.13333333333333,15.639999999999999,0.3,1,0,1,0,0,0,0,0,amrothian,"I agree, Aurora, it is strange.",2024-08-16 15:20:14
minesweeper_enthusiast,1,reels/C-lf87dSzNj/,140K,128,15.124999,4.5374997,0.3,1,0,1,0,0,0,0,0,seanald_mcdoneld,Therapist gives me the worst advice. This is what I get for paying 20 dollars and hour and grieving my problems to a 22 year old. Was funny to watch her fail her practical exam with me though.,2024-08-16 15:20:19
minesweeper_enthusiast,1,reels/C-g9Rm8OSrs/,47.6K,"4,032",21.687437,6.5062311,0.3,1,0,1,0,0,0,0,0,dr.prakrititimalsina,This is one of the reasons I don't like surprises.,2024-08-16 15:20:26
minesweeper_enthusiast,1,reels/C-ITiyOxxe2/,182K,833,6.133333,1.8399999,0.3,1,0,1,0,0,0,0,0,austinkphotography,Too good to be true😂😂😂#onlinedating #datingtips #datingmemes #funny #funnyvideos #lmao #lmfao #laugh #repost #relatable #memes #memesdaily #viral #viralvideos #viralreels #viralpage #omfg #vines #vine #follow #share#like,2024-08-16 15:20:28
minesweeper_enthusiast,1,reels/C-TlCE1Ab5m/,1.2M,"4,507",9.07755,2.723265,0.3,1,0,1,0,1,0,0,0,elle.g.reads,This is my favorite 😂,2024-08-16 15:20:49
minesweeper_enthusiast,1,reels/C-IUNDYMykm/,902K,"2,921",13.026394,3.9079181999999997,0.3,1,0,1,0,1,0,0,0,ahmed.ki.memes_,FOLLOW 👉🏻 @ahmed_memezz 👈🏻 my backup account..,2024-08-16 15:20:53
minesweeper_enthusiast,1,reels/C-rS679u-8A/,13.7K,812,43.167192933370636,12.95015788001119,0.3,1,0,1,0,1,0,0,0,comedianraj,"I can’t explain this. Help me, help you. 🥹🥹🥹. Liken share. Follow. #love #life #music #no #help #funny #reels. #video",2024-08-16 15:21:06
minesweeper_enthusiast,1,reels/C-VaVNxguko/,774K,12.6K,29.963213213213212,8.988963963963963,0.3,1,0,1,0,1,0,0,0,anthonysantino,Asking people what they think are the best qualities in a romantic partner. Tap in with your traits in a person✍️🎤,2024-08-16 15:21:16
minesweeper_enthusiast,1,reels/C-G6Y4TyFKj/,802K,"1,689",18.866666,5.6599998,0.3,1,0,1,0,1,0,0,0,kumslip,"Mercedes-Benz, a subsidiary of Daimler AG, is renowned globally for its luxury vehicles, innovative technology, and high-performance engineering. Founded in 1926, the brand has become synonymous with quality, reliability, and advanced automotive design. Mercedes-Benz produces a diverse range of vehicles, from luxury sedans and SUVs to sports cars and commercial vehicles, each embodying the brand’s commitment to excellence and cutting-edge innovation.",2024-08-16 15:21:22
minesweeper_enthusiast,1,reels/C9NRAjHID91/,11.5K,11.5K,24.706031,7.4118093,0.3,1,0,1,0,1,0,0,0,erikwinklerdiemen,Een nakomeling van een Tunesische slavenhandelaar verteld dat ook de normen en waarden van Afrikanen anders zijn dan van de Maghreb Arabieren.,2024-08-16 15:21:30
minesweeper_enthusiast,1,reels/C-q8QN8R7P4/,98.9K,244,5.208264,1.5624791999999998,0.3,1,0,1,0,1,0,0,0,shelly.shells386,It's just not that easy to answer #married #marriedlife #husbandandwife #marriage #husband,2024-08-16 15:21:33
minesweeper_enthusiast,1,reels/C9tRePHtOue/,243K,"1,003",3.999999,1.1999997,0.3,1,0,1,0,1,0,0,0,proofoverevidence,#atheist #atheism #religion #god #christian #jesus #allah #proof #bible #faith #belief #believe #evidence #quran #heaven #hell #agnostic #truth #lord #savior #morality #myth,2024-08-16 15:21:36
minesweeper_enthusiast,1,reels/C-S7urVSGhE/,-1,754,19.233333,5.769999899999999,0.3,1,0,1,0,1,0,0,0,rima_funnyvideo,Old is gold,2024-08-16 15:21:42
minesweeper_enthusiast,1,reels/C910QCCSib4/,753K,"1,666",5.033333,1.5099999,0.3,1,0,1,0,1,0,0,0,rally_station_subaru,Is kissing the boy’s gay?,2024-08-16 15:21:46
minesweeper_enthusiast,1,reels/C-eKVmet15m/,355K,"1,005",3.633333,1.0899999,0.3,1,0,1,0,1,0,0,0,primetime.golf,355K,2024-08-16 15:21:49
minesweeper_enthusiast,1,reels/C-fPsmJuwi9/,235K,690,34.48008620001596,10.344025860004788,0.3,1,0,1,0,1,0,0,0,antihero.ghost,Gustav Ride Very Fast 🚵‍♀️ ,2024-08-16 15:31:13
minesweeper_enthusiast,1,reels/C7meLRbos41/,154K,"1,395",6.866666,2.0599998,0.3,1,0,1,0,1,0,0,0,thelightwiseman,The end • Part 163: It’s ok to be… #people #darkmemes #reelsinstagram,2024-08-16 15:31:15
minesweeper_enthusiast,1,reels/C8LXGEus9Ed/,228K,"6,531",10.216779,3.0650337000000003,0.3,1,0,1,0,1,0,0,0,jakademik_md,I really think even as physicians it's important to explore options for passive (Pun entirely intended) income.  Follow me for more financial advice.,2024-08-16 15:31:18
minesweeper_enthusiast,1,reels/C9sqU6wOCju/,113K,"1,179",5.828208,1.7484624,0.3,1,0,1,0,1,0,0,0,insidiousjay82,113K,2024-08-16 15:31:20
minesweeper_enthusiast,1,reels/C9yTToghYdW/,109K,645,3.227573,0.9682719,0.3,1,0,1,0,1,0,0,0,origina1memesfinder,“Do You Like Being in the Front Seat?” Vine! 😂**,2024-08-16 15:31:22
minesweeper_enthusiast,1,reels/C9lGzi8S_vQ/,194K,"1,105",6.033333,1.8099998999999998,0.3,1,0,1,0,1,0,0,0,1thnkgod,"The BMW E46 is an iconic and celebrated model in BMW’s history, produced from 1997 to 2006. Available in sedan, coupe, convertible, touring, and compact body styles, the E46 was a blend of luxury and practicality. Its refined, aerodynamic design, high-quality interior, and advanced technology for its time made it a standout. The E46 offered a wide range of engine options, including the efficient 4-cylinder 316i and 318i, the powerful 6-cylinder 320i, 325i, and 330i, and the robust diesel engines like the 320d and 330d.",2024-08-16 15:31:24
minesweeper_enthusiast,1,reels/C-rbTxJPU9k/,112K,570,9.613061,2.8839183,0.3,1,0,1,0,1,0,0,0,puddleartstudio,It's short if u can see the top of their head ,2024-08-16 15:31:27
minesweeper_enthusiast,1,reels/C760LboNXy1/,69.1K,294,15.317332,4.5951996,0.3,1,0,1,0,1,0,0,0,lesappendices,Un éléphant au Pique-Nique?,2024-08-16 15:31:31
minesweeper_enthusiast,1,reels/C-YBnIdP1_O/,72.6K,334,6.199999,1.8599997,0.3,1,0,1,0,1,0,0,0,christianhyung,i hate it when this happens,2024-08-16 15:31:33
minesweeper_enthusiast,1,reels/C8IKfaLPrl0/,43.4K,332,7.918004,2.3754011999999998,0.3,1,0,1,0,1,0,0,0,retro_swappin,Got eeeeemmmmm #trades #bluecollar #jobsite #workmemes #memes #hvac #electrical #plumbing #hvactech #electrician #plumber #carpenter #carpentry #drywaller #contractor #construction #jobsite #hvaclife,2024-08-16 15:31:35
minesweeper_enthusiast,1,reels/C-q4dg5qDer/,20.8K,29,14.88399,4.465197,0.3,1,0,1,0,1,0,0,0,furflairzone,"""Feline Frenzy: Joke's On Who? 🐈😹",2024-08-16 15:31:40
minesweeper_enthusiast,1,reels/C9yDphxtxDx/,815K,"4,822",29.5,8.85,0.3,1,0,1,0,1,0,0,0,skkylaff,Wish granted😂😂😂… #funnyvideos  #laugh #reels #jokes #funny #amomaquiagem #animeedits  #viralvideos #viralreels  #videos #viral #viralreels,2024-08-16 15:33:00
minesweeper_enthusiast,1,reels/C-D157VS4jj/,72.2K,378,12.166666,3.6499998,0.3,1,0,1,0,1,0,0,0,tom.clipss,"The Tesla Cybertruck is an all-electric, battery-powered light-duty truck unveiled by Tesla, Inc.",2024-08-16 15:34:53
minesweeper_enthusiast,1,reels/C8SjbuhIdJa/,94K,135,10.518639,3.1555917,0.3,1,0,0,0,1,0,0,0,primehelper,"Need help with your essays, online classes and assignments? Am your plug‼️💯",2024-08-16 15:35:41
minesweeper_enthusiast,1,reels/C-qirPNviDK/,37.7K,140,5.816674,1.7450021999999998,0.3,1,0,0,0,1,0,0,0,daveyboyyyyyy,We aren’t asking for much. #office #workmemes #newhire #reels,2024-08-16 15:35:43
minesweeper_enthusiast,1,reels/C-nedJtPKTK/,54.7K,643,5.433469,1.6300407,0.3,1,0,0,0,1,0,0,0,dalxusa,Rocking my Crocs with confidence,2024-08-16 15:35:45
minesweeper_enthusiast,1,reels/C-JTgn-o3dB/,20.2K,162,30.4,9.12,0.3,1,0,0,0,1,0,0,0,trynottolaughbros,Here is a detailed description of the Tesla Model X:,2024-08-16 15:35:54
minesweeper_enthusiast,1,reels/C9qAt-gyeVO/,185K,"2,375",13.535781,4.0607343,0.3,1,0,0,0,1,0,0,0,alphaxclips,Here is a recipe for ,2024-08-16 15:35:58
minesweeper_enthusiast,1,reels/C-LvQBFypy1/,237K,915,5.033333,1.5099999,0.3,1,0,0,0,1,0,0,0,memedj_44,Jewish flirting be like…,2024-08-16 15:36:01
minesweeper_enthusiast,1,reels/C-dWpntPfbE/,279K,"6,738",11.466666,3.4399998,0.3,1,0,0,0,1,0,0,0,fitwitfan,"When someone admits to cheating, it’s hard to imagine that anyone—especially a spouse—would forgive them. ",2024-08-16 15:36:05
minesweeper_enthusiast,1,reels/C-H0TY_OBEU/,114K,"3,956",10.470747,3.1412240999999996,0.3,1,0,0,0,1,0,0,0,dareal_clem,My fault gang 🤷🏾‍♂️#reels #explore #explorepage #fyp #meme #funny #viral #laughs #fypシ #memes,2024-08-16 15:36:08
minesweeper_enthusiast,1,reels/C-ouNFdsq-x/,209K,467,6.871654,2.0614962,0.3,1,0,0,0,1,0,0,0,greatestreactions,😂,2024-08-16 15:36:10
minesweeper_enthusiast,1,reels/C9KzmDbIqYq/,86.8K,177,5.594557,1.6783671,0.3,1,0,0,0,1,0,0,0,sexualmasterchef,Torode is all about the flavour. #torode #masterchef #pea,2024-08-16 15:36:11
minesweeper_enthusiast,1,reels/C-lYuAfvKPB/,65K,515,67.427868,20.2283604,0.3,1,0,0,0,1,0,0,0,johnnyviti,The guys who designed the DMV,2024-08-16 15:36:32
minesweeper_enthusiast,1,reels/C9dJSfMubG6/,319K,"1,336",6.757006,2.0271017999999996,0.3,1,0,0,0,1,0,0,0,hungry.african.kid,No problem! Here's the information about the Mercedes CLK GTR:,2024-08-16 15:39:06
minesweeper_enthusiast,1,reels/C86dDPxIHP7/,383K,"1,429",6.133333,1.8399999,0.3,1,0,0,0,1,0,0,0,imthat.scat,Here’s a classic brownie recipe that yields rich and fudgy brownies:,2024-08-16 15:39:08
minesweeper_enthusiast,1,reels/C-tC-4KRnFM/,222K,683,5.223037,1.5669110999999998,0.3,1,0,1,0,1,0,0,0,_pettyking,That man dun bust Kenya’s window out💥🪟 & now Kandi’s ringback tone is gonna be the final straw that pushes her over the edge! 😂🤦🏾‍♂️ #pettyking #rhoa #loveandhiphop #neneleakes #maryjblige #whitneyhouston #usher #music #porshawilliams #mariahcarey #realhousewivesofpotomac #tamarbraxton #kandiburruss #nickiminaj #lhhatl #kendricklamar #xscape #janetjackson #phaedraparks #realhousewivesofatlanta #michaeljackson #rhop #kenyamoore #loveandhiphopatlanta #beyonce #rihanna #basketballwives #kandi #rnb #cardib,2024-08-16 15:39:28
minesweeper_enthusiast,1,reels/C9m1qXczlrG/,198K,599,14.094512,4.2283536,0.3,1,0,1,0,1,0,0,0,marketingsecrets_,Have you seen the hilarious Biolink VCO commercial yet?,2024-08-16 15:39:33
minesweeper_enthusiast,1,reels/C9fE8HNu_TF/,73.2K,343,7.109821,2.1329463,0.3,1,0,1,0,1,0,0,0,repostghoul,"The Tesla Cybertruck is an all-electric, battery-powered light-duty truck unveiled by Tesla, Inc.",2024-08-16 15:39:57
minesweeper_enthusiast,1,reels/C-LAAqRMcSE/,41K,66,4.0156,1.20468,0.3,1,0,1,0,1,0,0,0,mrmickyblueeyes,Tagging all my southern connections,2024-08-16 15:40:00
minesweeper_enthusiast,1,reels/C-bqp40xrnf/,35.2K,118,12.167256,3.6501767999999997,0.3,1,0,1,0,1,0,0,0,mguyyyy,Absolutely putrid ,2024-08-16 15:40:31
minesweeper_enthusiast,1,reels/C7aK6ENJ-6J/,190K,364,4.066666,1.2199997999999999,0.3,1,0,1,0,1,0,0,0,dr.awesome_x,"I refuse to believe there’s people who only live off of DoorDash, GrubHub, UberEats, etc. Some of the “taxes,” they’ve got on delivers are insane. DoorDash is a lot better but I’ve had orders before that in store would’ve been like 10-15 bucks be anywhere between 20-30 online~",2024-08-16 15:40:34
minesweeper_enthusiast,1,reels/C8ieoZKOaPh/,56.3K,"1,176",4.92263,1.476789,0.3,1,0,1,0,1,0,0,0,debrab77,the.office.alliance · Nope. Don’t like that.,2024-08-16 15:53:48
minesweeper_enthusiast,1,reels/C8_bMXcPDIJ/,260K,"2,119",5.501677,1.6505031,0.3,1,0,1,0,1,0,0,0,kerrielouise_,A sign of disembodiment is the act of living for other people,2024-08-16 15:53:50
minesweeper_enthusiast,1,reels/C-gmBYOS2Wa/,702K,"1,384",12.701315,3.8103944999999997,0.3,1,0,1,0,1,0,0,0,ex_ftd,"#viral #trending #reels 🇬🇧 🏍️ Get ready, MotoGP fans! The 2024 season is about to kick off, and this year is shaping up to be exceptional! 🎉 More races, a new track, and #MICHELINPower tires are set to take the to a whole new level. 🚀 With even more grip and consistency, we’re gearing up for some truly exciting and thrilling action on the track. Let the action beexcitementgin. 🏁",2024-08-16 15:54:31
minesweeper_enthusiast,1,reels/C-rDrD-MNOk/,503K,"4,634",2.134783,0.6404349,0.3,1,0,1,0,1,0,0,0,teamflightbrothers,Shaq-tina Fool #teamflightbrothers,2024-08-16 15:54:34
minesweeper_enthusiast,1,reels/C8iG51TRtl1/,146K,27,3.766666,1.1299998,0.3,1,0,0,0,1,0,0,0,colacopingsociety,146K,2024-08-16 15:58:16
minesweeper_enthusiast,1,reels/C9MeWbTOzL9/,52.5K,72,5.270929,1.5812787,0.3,1,1,0,0,1,0,0,0,soggy_milk151,52.5K,2024-08-16 15:58:36
minesweeper_enthusiast,1,reels/C-p7IppS5me/,79.6K,634,10.402539,3.1207617,0.3,1,1,0,0,1,0,0,0,instahumourdaily,Want to earn a million in 2024?,2024-08-16 16:02:01
minesweeper_enthusiast,1,reels/C9tZ2DXvWYI/,74.8K,594,8.033333,2.4099999000000003,0.3,1,1,0,0,1,0,0,0,trusted.finance,Any other tips to keep up your sleeve for starting a new job?,2024-08-16 16:02:07
minesweeper_enthusiast,1,reels/C6hOTM7IinK/,1M,"1,768",9.17043,2.7511289999999997,0.3,1,1,0,0,1,0,0,0,thatguysjokes,“It’s a disgrace”,2024-08-16 16:02:14
minesweeper_enthusiast,1,reels/C9VDPzDuh__/,12.5K,82,4.271019,1.2813056999999999,0.3,1,1,0,0,1,0,0,0,bossbusinessmoms,Client: Is everything ok? ,2024-08-16 16:02:20
minesweeper_enthusiast,1,reels/C8mk7EJsdXx/,206K,214,8.613151,2.5839453,0.3,1,1,0,0,1,0,0,0,itsclarksonsfarm,5 babies in this economy 😂,2024-08-16 16:02:27
minesweeper_enthusiast,1,reels/C-N6c5khw44/,75.3K,348,10.239999,3.0719996999999997,0.3,1,1,0,0,1,0,0,0,humourguys,Easy side hustles for $$$ link in bio💰,2024-08-16 16:02:34
minesweeper_enthusiast,1,reels/C-r-zmzokSU/,76K,241,28.366666666666667,8.51,0.3,1,1,0,0,1,0,0,0,miskade_vlnt,True story bro,2024-08-16 16:02:46
minesweeper_enthusiast,1,reels/C-VevJzJOn8/,"2,367",46,13.699999,4.1099996999999995,0.3,1,1,0,0,1,0,0,0,jimbro.603,"2,367",2024-08-16 16:02:54
minesweeper_enthusiast,1,reels/C-qe79toMrs/,"7,373",160,6.267935,1.8803804999999998,0.3,1,1,0,0,1,0,0,0,remyforex,Let’s win 🥇 ,2024-08-16 16:03:00
minesweeper_enthusiast,1,reels/C-rtrIUo9uY/,47.9K,101,6.651735,1.9955205,0.3,1,1,0,0,1,0,0,0,memebybarbie,Sure thing! Here’s the statistics about the Honda Civic Type R:,2024-08-16 16:03:06
minesweeper_enthusiast,1,reels/C-iNUYhozOW/,272K,236,6.066666,1.8199997999999997,0.3,1,1,0,0,1,0,0,0,jambuckett,You’ll never guess what day tomorrow is!,2024-08-16 16:03:11
